inventory_id,product_id,stock_quantity,last_restock
4617,4617,937,2025-09-12
4618,4618,33,2025-09-12
4619,4619,411,2025-09-12
4620,4620,832,2025-09-12
4621,4621,539,2025-09-12
4622,4622,171,2025-09-12
4623,4623,637,2025-09-12
4624,4624,91,2025-09-12
4625,4625,947,2025-09-12
4626,4626,214,2025-09-12
4627,4627,113,2025-09-12
4628,4628,939,2025-09-12
4629,4629,767,2025-09-12
4630,4630,298,2025-09-12
4631,4631,16,2025-09-12
4632,4632,385,2025-09-12
4633,4633,680,2025-09-12
4634,4634,902,2025-09-12
4635,4635,845,2025-09-12
4636,4636,54,2025-09-12
4637,4637,22,2025-09-12
4638,4638,858,2025-09-12
4639,4639,171,2025-09-12
4640,4640,161,2025-09-12
4641,4641,831,2025-09-12
4642,4642,562,2025-09-12
4643,4643,957,2025-09-12
4644,4644,715,2025-09-12
4645,4645,392,2025-09-12
4646,4646,806,2025-09-12
4647,4647,794,2025-09-12
4648,4648,398,2025-09-12
4649,4649,295,2025-09-12
4650,4650,361,2025-09-12
4651,4651,820,2025-09-12
4652,4652,113,2025-09-12
4653,4653,844,2025-09-12
4654,4654,482,2025-09-12
4655,4655,566,2025-09-12
4656,4656,868,2025-09-12
4657,4657,564,2025-09-12
4658,4658,64,2025-09-12
4659,4659,179,2025-09-12
4660,4660,814,2025-09-12
4661,4661,968,2025-09-12
4662,4662,588,2025-09-12
4663,4663,686,2025-09-12
4664,4664,874,2025-09-12
4665,4665,736,2025-09-12
4666,4666,809,2025-09-12
4667,4667,476,2025-09-12
4668,4668,764,2025-09-12
4669,4669,964,2025-09-12
4670,4670,391,2025-09-12
4671,4671,679,2025-09-12
4672,4672,305,2025-09-12
4673,4673,234,2025-09-12
4674,4674,585,2025-09-12
4675,4675,289,2025-09-12
4676,4676,300,2025-09-12
4677,4677,97,2025-09-12
4678,4678,800,2025-09-12
4679,4679,522,2025-09-12
4680,4680,566,2025-09-12
4681,4681,322,2025-09-12
4682,4682,790,2025-09-12
4683,4683,137,2025-09-12
4684,4684,16,2025-09-12
4685,4685,38,2025-09-12
4686,4686,437,2025-09-12
4687,4687,351,2025-09-12
4688,4688,665,2025-09-12
4689,4689,77,2025-09-12
4690,4690,827,2025-09-12
4691,4691,273,2025-09-12
4692,4692,288,2025-09-12
4693,4693,806,2025-09-12
4694,4694,994,2025-09-12
4695,4695,516,2025-09-12
4696,4696,175,2025-09-12
4697,4697,185,2025-09-12
4698,4698,492,2025-09-12
4699,4699,646,2025-09-12
4700,4700,382,2025-09-12
4701,4701,580,2025-09-12
4702,4702,58,2025-09-12
4703,4703,344,2025-09-12
4704,4704,741,2025-09-12
4705,4705,822,2025-09-12
4706,4706,506,2025-09-12
4707,4707,717,2025-09-12
4708,4708,930,2025-09-12
4709,4709,916,2025-09-12
4710,4710,122,2025-09-12
4711,4711,869,2025-09-12
4712,4712,716,2025-09-12
4713,4713,278,2025-09-12
4714,4714,309,2025-09-12
4715,4715,626,2025-09-12
4716,4716,485,2025-09-12
4717,4717,106,2025-09-12
4718,4718,639,2025-09-12
4719,4719,726,2025-09-12
4720,4720,469,2025-09-12
4721,4721,621,2025-09-12
4722,4722,342,2025-09-12
4723,4723,517,2025-09-12
4724,4724,755,2025-09-12
4725,4725,290,2025-09-12
4726,4726,533,2025-09-12
4727,4727,30,2025-09-12
4728,4728,89,2025-09-12
4729,4729,593,2025-09-12
4730,4730,956,2025-09-12
4731,4731,113,2025-09-12
4732,4732,738,2025-09-12
4733,4733,941,2025-09-12
4734,4734,137,2025-09-12
4735,4735,788,2025-09-12
4736,4736,913,2025-09-12
4737,4737,419,2025-09-12
4738,4738,774,2025-09-12
4739,4739,850,2025-09-12
4740,4740,324,2025-09-12
4741,4741,357,2025-09-12
4742,4742,552,2025-09-12
4743,4743,199,2025-09-12
4744,4744,993,2025-09-12
4745,4745,641,2025-09-12
4746,4746,761,2025-09-12
4747,4747,160,2025-09-12
4748,4748,296,2025-09-12
4749,4749,236,2025-09-12
4750,4750,191,2025-09-12
4751,4751,119,2025-09-12
4752,4752,651,2025-09-12
4753,4753,709,2025-09-12
4754,4754,658,2025-09-12
4755,4755,294,2025-09-12
4756,4756,38,2025-09-12
4757,4757,769,2025-09-12
4758,4758,707,2025-09-12
4759,4759,189,2025-09-12
4760,4760,219,2025-09-12
4761,4761,135,2025-09-12
4762,4762,837,2025-09-12
4763,4763,272,2025-09-12
4764,4764,919,2025-09-12
4765,4765,481,2025-09-12
4766,4766,306,2025-09-12
4767,4767,987,2025-09-12
4768,4768,146,2025-09-12
4769,4769,191,2025-09-12
4770,4770,98,2025-09-12
4771,4771,285,2025-09-12
4772,4772,223,2025-09-12
4773,4773,25,2025-09-12
4774,4774,595,2025-09-12
4775,4775,414,2025-09-12
4776,4776,866,2025-09-12
4777,4777,480,2025-09-12
4778,4778,121,2025-09-12
4779,4779,790,2025-09-12
4780,4780,951,2025-09-12
4781,4781,522,2025-09-12
4782,4782,71,2025-09-12
4783,4783,366,2025-09-12
4784,4784,524,2025-09-12
4785,4785,673,2025-09-12
4786,4786,379,2025-09-12
4787,4787,9,2025-09-12
4788,4788,90,2025-09-12
4789,4789,565,2025-09-12
4790,4790,248,2025-09-12
4791,4791,744,2025-09-12
4792,4792,919,2025-09-12
4793,4793,357,2025-09-12
4794,4794,171,2025-09-12
4795,4795,965,2025-09-12
4796,4796,248,2025-09-12
4797,4797,944,2025-09-12
4798,4798,774,2025-09-12
4799,4799,128,2025-09-12
4800,4800,838,2025-09-12
4801,4801,725,2025-09-12
4802,4802,617,2025-09-12
4803,4803,802,2025-09-12
4804,4804,471,2025-09-12
4805,4805,37,2025-09-12
4806,4806,598,2025-09-12
4807,4807,28,2025-09-12
4808,4808,906,2025-09-12
4809,4809,652,2025-09-12
4810,4810,298,2025-09-12
4811,4811,519,2025-09-12
4812,4812,550,2025-09-12
4813,4813,258,2025-09-12
4814,4814,11,2025-09-12
4815,4815,0,2025-09-12
4816,4816,112,2025-09-12
4817,4817,799,2025-09-12
4818,4818,530,2025-09-12
4819,4819,407,2025-09-12
4820,4820,870,2025-09-12
4821,4821,494,2025-09-12
4822,4822,454,2025-09-12
4823,4823,504,2025-09-12
4824,4824,332,2025-09-12
4825,4825,571,2025-09-12
4826,4826,99,2025-09-12
4827,4827,210,2025-09-12
4828,4828,430,2025-09-12
4829,4829,992,2025-09-12
4830,4830,191,2025-09-12
4831,4831,810,2025-09-12
4832,4832,463,2025-09-12
4833,4833,584,2025-09-12
4834,4834,238,2025-09-12
4835,4835,182,2025-09-12
4836,4836,181,2025-09-12
4837,4837,176,2025-09-12
4838,4838,114,2025-09-12
4839,4839,733,2025-09-12
4840,4840,758,2025-09-12
4841,4841,634,2025-09-12
4842,4842,23,2025-09-12
4843,4843,471,2025-09-12
4844,4844,471,2025-09-12
4845,4845,312,2025-09-12
4846,4846,191,2025-09-12
4847,4847,269,2025-09-12
4848,4848,578,2025-09-12
4849,4849,908,2025-09-12
4850,4850,100,2025-09-12
4851,4851,338,2025-09-12
4852,4852,752,2025-09-12
4853,4853,328,2025-09-12
4854,4854,488,2025-09-12
4855,4855,884,2025-09-12
4856,4856,55,2025-09-12
4857,4857,283,2025-09-12
4858,4858,866,2025-09-12
4859,4859,579,2025-09-12
4860,4860,874,2025-09-12
4861,4861,528,2025-09-12
4862,4862,742,2025-09-12
4863,4863,601,2025-09-12
4864,4864,524,2025-09-12
4865,4865,71,2025-09-12
4866,4866,403,2025-09-12
4867,4867,104,2025-09-12
4868,4868,712,2025-09-12
4869,4869,178,2025-09-12
4870,4870,927,2025-09-12
4871,4871,820,2025-09-12
4872,4872,876,2025-09-12
4873,4873,385,2025-09-12
4874,4874,81,2025-09-12
4875,4875,625,2025-09-12
4876,4876,42,2025-09-12
4877,4877,567,2025-09-12
4878,4878,310,2025-09-12
4879,4879,502,2025-09-12
4880,4880,242,2025-09-12
4881,4881,873,2025-09-12
4882,4882,120,2025-09-12
4883,4883,443,2025-09-12
4884,4884,496,2025-09-12
4885,4885,284,2025-09-12
4886,4886,983,2025-09-12
4887,4887,827,2025-09-12
4888,4888,852,2025-09-12
4889,4889,850,2025-09-12
4890,4890,338,2025-09-12
4891,4891,605,2025-09-12
4892,4892,22,2025-09-12
4893,4893,841,2025-09-12
4894,4894,58,2025-09-12
4895,4895,365,2025-09-12
4896,4896,237,2025-09-12
4897,4897,356,2025-09-12
4898,4898,684,2025-09-12
4899,4899,706,2025-09-12
4900,4900,591,2025-09-12
4901,4901,583,2025-09-12
4902,4902,161,2025-09-12
4903,4903,745,2025-09-12
4904,4904,836,2025-09-12
4905,4905,205,2025-09-12
4906,4906,78,2025-09-12
4907,4907,175,2025-09-12
4908,4908,875,2025-09-12
4909,4909,900,2025-09-12
4910,4910,945,2025-09-12
4911,4911,344,2025-09-12
4912,4912,260,2025-09-12
4913,4913,461,2025-09-12
4914,4914,219,2025-09-12
4915,4915,990,2025-09-12
4916,4916,107,2025-09-12
4917,4917,275,2025-09-12
4918,4918,268,2025-09-12
4919,4919,434,2025-09-12
4920,4920,455,2025-09-12
4921,4921,95,2025-09-12
4922,4922,788,2025-09-12
4923,4923,990,2025-09-12
4924,4924,134,2025-09-12
4925,4925,46,2025-09-12
4926,4926,149,2025-09-12
4927,4927,533,2025-09-12
4928,4928,169,2025-09-12
4929,4929,7,2025-09-12
4930,4930,150,2025-09-12
4931,4931,304,2025-09-12
4932,4932,898,2025-09-12
4933,4933,371,2025-09-12
4934,4934,917,2025-09-12
4935,4935,368,2025-09-12
4936,4936,182,2025-09-12
4937,4937,620,2025-09-12
4938,4938,523,2025-09-12
4939,4939,823,2025-09-12
4940,4940,866,2025-09-12
4941,4941,960,2025-09-12
4942,4942,721,2025-09-12
4943,4943,889,2025-09-12
4944,4944,136,2025-09-12
4945,4945,115,2025-09-12
4946,4946,943,2025-09-12
4947,4947,783,2025-09-12
4948,4948,227,2025-09-12
4949,4949,724,2025-09-12
4950,4950,235,2025-09-12
4951,4951,207,2025-09-12
4952,4952,79,2025-09-12
4953,4953,152,2025-09-12
4954,4954,399,2025-09-12
4955,4955,229,2025-09-12
4956,4956,344,2025-09-12
4957,4957,582,2025-09-12
4958,4958,646,2025-09-12
4959,4959,925,2025-09-12
4960,4960,899,2025-09-12
4961,4961,701,2025-09-12
4962,4962,693,2025-09-12
4963,4963,721,2025-09-12
4964,4964,737,2025-09-12
4965,4965,538,2025-09-12
4966,4966,981,2025-09-12
4967,4967,658,2025-09-12
4968,4968,182,2025-09-12
4969,4969,418,2025-09-12
4970,4970,128,2025-09-12
4971,4971,766,2025-09-12
4972,4972,662,2025-09-12
4973,4973,492,2025-09-12
4974,4974,772,2025-09-12
4975,4975,98,2025-09-12
4976,4976,232,2025-09-12
4977,4977,838,2025-09-12
4978,4978,973,2025-09-12
4979,4979,429,2025-09-12
4980,4980,96,2025-09-12
4981,4981,608,2025-09-12
4982,4982,903,2025-09-12
4983,4983,156,2025-09-12
4984,4984,796,2025-09-12
4985,4985,850,2025-09-12
4986,4986,644,2025-09-12
4987,4987,807,2025-09-12
4988,4988,183,2025-09-12
4989,4989,283,2025-09-12
4990,4990,265,2025-09-12
4991,4991,932,2025-09-12
4992,4992,662,2025-09-12
4993,4993,248,2025-09-12
4994,4994,913,2025-09-12
4995,4995,282,2025-09-12
4996,4996,57,2025-09-12
4997,4997,922,2025-09-12
4998,4998,302,2025-09-12
4999,4999,526,2025-09-12
5000,5000,574,2025-09-12
5001,5001,955,2025-09-12
5002,5002,339,2025-09-12
5003,5003,517,2025-09-12
5004,5004,52,2025-09-12
5005,5005,944,2025-09-12
5006,5006,911,2025-09-12
5007,5007,388,2025-09-12
5008,5008,342,2025-09-12
5009,5009,841,2025-09-12
5010,5010,519,2025-09-12
5011,5011,459,2025-09-12
5012,5012,208,2025-09-12
5013,5013,944,2025-09-12
5014,5014,629,2025-09-12
5015,5015,572,2025-09-12
5016,5016,843,2025-09-12
5017,5017,105,2025-09-12
5018,5018,767,2025-09-12
5019,5019,91,2025-09-12
5020,5020,204,2025-09-12
5021,5021,100,2025-09-12
5022,5022,599,2025-09-12
5023,5023,914,2025-09-12
5024,5024,594,2025-09-12
5025,5025,672,2025-09-12
5026,5026,60,2025-09-12
5027,5027,974,2025-09-12
5028,5028,135,2025-09-12
5029,5029,819,2025-09-12
5030,5030,708,2025-09-12
5031,5031,464,2025-09-12
5032,5032,762,2025-09-12
5033,5033,942,2025-09-12
5034,5034,107,2025-09-12
5035,5035,207,2025-09-12
5036,5036,493,2025-09-12
5037,5037,929,2025-09-12
5038,5038,180,2025-09-12
5039,5039,1,2025-09-12
5040,5040,158,2025-09-12
5041,5041,181,2025-09-12
5042,5042,998,2025-09-12
5043,5043,318,2025-09-12
5044,5044,232,2025-09-12
5045,5045,819,2025-09-12
5046,5046,930,2025-09-12
5047,5047,313,2025-09-12
5048,5048,983,2025-09-12
5049,5049,837,2025-09-12
5050,5050,200,2025-09-12
5051,5051,765,2025-09-12
5052,5052,814,2025-09-12
5053,5053,535,2025-09-12
5054,5054,545,2025-09-12
5055,5055,571,2025-09-12
5056,5056,254,2025-09-12
5057,5057,119,2025-09-12
5058,5058,486,2025-09-12
5059,5059,542,2025-09-12
5060,5060,918,2025-09-12
5061,5061,723,2025-09-12
5062,5062,518,2025-09-12
5063,5063,956,2025-09-12
5064,5064,940,2025-09-12
5065,5065,557,2025-09-12
5066,5066,429,2025-09-12
5067,5067,387,2025-09-12
5068,5068,734,2025-09-12
5069,5069,354,2025-09-12
5070,5070,419,2025-09-12
5071,5071,873,2025-09-12
5072,5072,617,2025-09-12
5073,5073,724,2025-09-12
5074,5074,948,2025-09-12
5075,5075,171,2025-09-12
5076,5076,417,2025-09-12
5077,5077,913,2025-09-12
5078,5078,915,2025-09-12
5079,5079,716,2025-09-12
5080,5080,2,2025-09-12
5081,5081,379,2025-09-12
5082,5082,673,2025-09-12
5083,5083,900,2025-09-12
5084,5084,516,2025-09-12
5085,5085,940,2025-09-12
5086,5086,14,2025-09-12
5087,5087,579,2025-09-12
5088,5088,394,2025-09-12
5089,5089,566,2025-09-12
5090,5090,288,2025-09-12
5091,5091,359,2025-09-12
5092,5092,9,2025-09-12
5093,5093,657,2025-09-12
5094,5094,997,2025-09-12
5095,5095,548,2025-09-12
5096,5096,595,2025-09-12
5097,5097,999,2025-09-12
5098,5098,314,2025-09-12
5099,5099,90,2025-09-12
5100,5100,556,2025-09-12
5101,5101,962,2025-09-12
5102,5102,594,2025-09-12
5103,5103,475,2025-09-12
5104,5104,632,2025-09-12
5105,5105,905,2025-09-12
5106,5106,432,2025-09-12
5107,5107,154,2025-09-12
5108,5108,400,2025-09-12
5109,5109,904,2025-09-12
5110,5110,783,2025-09-12
5111,5111,336,2025-09-12
5112,5112,305,2025-09-12
5113,5113,607,2025-09-12
5114,5114,286,2025-09-12
5115,5115,516,2025-09-12
5116,5116,565,2025-09-12
5117,5117,600,2025-09-12
5118,5118,770,2025-09-12
5119,5119,318,2025-09-12
5120,5120,937,2025-09-12
5121,5121,793,2025-09-12
5122,5122,863,2025-09-12
5123,5123,240,2025-09-12
5124,5124,616,2025-09-12
5125,5125,477,2025-09-12
5126,5126,664,2025-09-12
5127,5127,605,2025-09-12
5128,5128,569,2025-09-12
5129,5129,531,2025-09-12
5130,5130,410,2025-09-12
5131,5131,495,2025-09-12
5132,5132,995,2025-09-12
5133,5133,792,2025-09-12
5134,5134,746,2025-09-12
5135,5135,756,2025-09-12
5136,5136,36,2025-09-12
5137,5137,981,2025-09-12
5138,5138,886,2025-09-12
5139,5139,796,2025-09-12
5140,5140,616,2025-09-12
5141,5141,751,2025-09-12
5142,5142,695,2025-09-12
5143,5143,169,2025-09-12
5144,5144,390,2025-09-12
5145,5145,972,2025-09-12
5146,5146,326,2025-09-12
5147,5147,516,2025-09-12
5148,5148,945,2025-09-12
5149,5149,434,2025-09-12
5150,5150,367,2025-09-12
5151,5151,785,2025-09-12
5152,5152,253,2025-09-12
5153,5153,608,2025-09-12
5154,5154,242,2025-09-12
5155,5155,575,2025-09-12
5156,5156,328,2025-09-12
5157,5157,579,2025-09-12
5158,5158,349,2025-09-12
5159,5159,303,2025-09-12
5160,5160,704,2025-09-12
5161,5161,440,2025-09-12
5162,5162,975,2025-09-12
5163,5163,507,2025-09-12
5164,5164,63,2025-09-12
5165,5165,79,2025-09-12
5166,5166,713,2025-09-12
5167,5167,420,2025-09-12
5168,5168,395,2025-09-12
5169,5169,956,2025-09-12
5170,5170,166,2025-09-12
5171,5171,545,2025-09-12
5172,5172,373,2025-09-12
5173,5173,847,2025-09-12
5174,5174,438,2025-09-12
5175,5175,589,2025-09-12
5176,5176,638,2025-09-12
5177,5177,188,2025-09-12
5178,5178,394,2025-09-12
5179,5179,556,2025-09-12
5180,5180,619,2025-09-12
5181,5181,723,2025-09-12
5182,5182,659,2025-09-12
5183,5183,101,2025-09-12
5184,5184,993,2025-09-12
5185,5185,904,2025-09-12
5186,5186,999,2025-09-12
5187,5187,2,2025-09-12
5188,5188,430,2025-09-12
5189,5189,773,2025-09-12
5190,5190,621,2025-09-12
5191,5191,625,2025-09-12
5192,5192,154,2025-09-12
5193,5193,33,2025-09-12
5194,5194,236,2025-09-12
5195,5195,111,2025-09-12
5196,5196,299,2025-09-12
5197,5197,112,2025-09-12
5198,5198,187,2025-09-12
5199,5199,804,2025-09-12
5200,5200,367,2025-09-12
5201,5201,233,2025-09-12
5202,5202,242,2025-09-12
5203,5203,748,2025-09-12
5204,5204,912,2025-09-12
5205,5205,421,2025-09-12
5206,5206,446,2025-09-12
5207,5207,86,2025-09-12
5208,5208,825,2025-09-12
5209,5209,184,2025-09-12
5210,5210,422,2025-09-12
5211,5211,125,2025-09-12
5212,5212,993,2025-09-12
5213,5213,499,2025-09-12
5214,5214,765,2025-09-12
5215,5215,414,2025-09-12
5216,5216,212,2025-09-12
5217,5217,215,2025-09-12
5218,5218,810,2025-09-12
5219,5219,965,2025-09-12
5220,5220,601,2025-09-12
5221,5221,315,2025-09-12
5222,5222,976,2025-09-12
5223,5223,853,2025-09-12
5224,5224,135,2025-09-12
5225,5225,488,2025-09-12
5226,5226,27,2025-09-12
5227,5227,154,2025-09-12
5228,5228,742,2025-09-12
5229,5229,782,2025-09-12
5230,5230,964,2025-09-12
5231,5231,203,2025-09-12
5232,5232,175,2025-09-12
5233,5233,903,2025-09-12
5234,5234,612,2025-09-12
5235,5235,579,2025-09-12
5236,5236,648,2025-09-12
5237,5237,314,2025-09-12
5238,5238,28,2025-09-12
5239,5239,255,2025-09-12
5240,5240,458,2025-09-12
5241,5241,774,2025-09-12
5242,5242,939,2025-09-12
5243,5243,137,2025-09-12
5244,5244,935,2025-09-12
5245,5245,955,2025-09-12
5246,5246,23,2025-09-12
5247,5247,359,2025-09-12
5248,5248,448,2025-09-12
5249,5249,278,2025-09-12
5250,5250,331,2025-09-12
5251,5251,292,2025-09-12
5252,5252,68,2025-09-12
5253,5253,76,2025-09-12
5254,5254,684,2025-09-12
5255,5255,256,2025-09-12
5256,5256,583,2025-09-12
5257,5257,656,2025-09-12
5258,5258,385,2025-09-12
5259,5259,411,2025-09-12
5260,5260,54,2025-09-12
5261,5261,540,2025-09-12
5262,5262,299,2025-09-12
5263,5263,679,2025-09-12
5264,5264,26,2025-09-12
5265,5265,825,2025-09-12
5266,5266,523,2025-09-12
5267,5267,824,2025-09-12
5268,5268,352,2025-09-12
5269,5269,289,2025-09-12
5270,5270,308,2025-09-12
5271,5271,960,2025-09-12
5272,5272,1,2025-09-12
5273,5273,569,2025-09-12
5274,5274,699,2025-09-12
5275,5275,963,2025-09-12
5276,5276,710,2025-09-12
5277,5277,878,2025-09-12
5278,5278,599,2025-09-12
5279,5279,191,2025-09-12
5280,5280,258,2025-09-12
5281,5281,786,2025-09-12
5282,5282,115,2025-09-12
5283,5283,631,2025-09-12
5284,5284,312,2025-09-12
5285,5285,941,2025-09-12
5286,5286,451,2025-09-12
5287,5287,286,2025-09-12
5288,5288,420,2025-09-12
5289,5289,399,2025-09-12
5290,5290,891,2025-09-12
5291,5291,966,2025-09-12
5292,5292,796,2025-09-12
5293,5293,176,2025-09-12
5294,5294,934,2025-09-12
5295,5295,847,2025-09-12
5296,5296,502,2025-09-12
5297,5297,850,2025-09-12
5298,5298,81,2025-09-12
5299,5299,962,2025-09-12
5300,5300,885,2025-09-12
5301,5301,680,2025-09-12
5302,5302,452,2025-09-12
5303,5303,475,2025-09-12
5304,5304,808,2025-09-12
5305,5305,440,2025-09-12
5306,5306,748,2025-09-12
5307,5307,996,2025-09-12
5308,5308,877,2025-09-12
5309,5309,59,2025-09-12
5310,5310,271,2025-09-12
5311,5311,858,2025-09-12
5312,5312,563,2025-09-12
5313,5313,802,2025-09-12
5314,5314,90,2025-09-12
5315,5315,778,2025-09-12
5316,5316,847,2025-09-12
5317,5317,228,2025-09-12
5318,5318,515,2025-09-12
5319,5319,931,2025-09-12
5320,5320,284,2025-09-12
5321,5321,181,2025-09-12
5322,5322,376,2025-09-12
5323,5323,838,2025-09-12
5324,5324,230,2025-09-12
5325,5325,875,2025-09-12
5326,5326,342,2025-09-12
5327,5327,378,2025-09-12
5328,5328,609,2025-09-12
5329,5329,330,2025-09-12
5330,5330,565,2025-09-12
5331,5331,171,2025-09-12
5332,5332,2,2025-09-12
5333,5333,11,2025-09-12
5334,5334,216,2025-09-12
5335,5335,535,2025-09-12
5336,5336,563,2025-09-12
5337,5337,103,2025-09-12
5338,5338,961,2025-09-12
5339,5339,107,2025-09-12
5340,5340,431,2025-09-12
5341,5341,451,2025-09-12
5342,5342,653,2025-09-12
5343,5343,875,2025-09-12
5344,5344,284,2025-09-12
5345,5345,482,2025-09-12
5346,5346,732,2025-09-12
5347,5347,0,2025-09-12
5348,5348,10,2025-09-12
5349,5349,328,2025-09-12
5350,5350,456,2025-09-12
5351,5351,512,2025-09-12
5352,5352,219,2025-09-12
5353,5353,732,2025-09-12
5354,5354,23,2025-09-12
5355,5355,839,2025-09-12
5356,5356,474,2025-09-12
5357,5357,998,2025-09-12
5358,5358,684,2025-09-12
5359,5359,87,2025-09-12
5360,5360,218,2025-09-12
5361,5361,855,2025-09-12
5362,5362,130,2025-09-12
5363,5363,988,2025-09-12
5364,5364,557,2025-09-12
5365,5365,135,2025-09-12
5366,5366,242,2025-09-12
5367,5367,254,2025-09-12
5368,5368,762,2025-09-12
5369,5369,913,2025-09-12
5370,5370,865,2025-09-12
5371,5371,488,2025-09-12
5372,5372,195,2025-09-12
5373,5373,749,2025-09-12
5374,5374,767,2025-09-12
5375,5375,69,2025-09-12
5376,5376,742,2025-09-12
5377,5377,904,2025-09-12
5378,5378,893,2025-09-12
5379,5379,506,2025-09-12
5380,5380,765,2025-09-12
5381,5381,5,2025-09-12
5382,5382,287,2025-09-12
5383,5383,757,2025-09-12
5384,5384,940,2025-09-12
5385,5385,970,2025-09-12
5386,5386,264,2025-09-12
5387,5387,616,2025-09-12
5388,5388,224,2025-09-12
5389,5389,77,2025-09-12
5390,5390,326,2025-09-12
5391,5391,881,2025-09-12
5392,5392,52,2025-09-12
5393,5393,376,2025-09-12
5394,5394,962,2025-09-12
5395,5395,235,2025-09-12
5396,5396,452,2025-09-12
5397,5397,678,2025-09-12
5398,5398,192,2025-09-12
5399,5399,48,2025-09-12
5400,5400,52,2025-09-12
5401,5401,648,2025-09-12
5402,5402,767,2025-09-12
5403,5403,107,2025-09-12
5404,5404,34,2025-09-12
5405,5405,125,2025-09-12
5406,5406,910,2025-09-12
5407,5407,383,2025-09-12
5408,5408,994,2025-09-12
5409,5409,403,2025-09-12
5410,5410,295,2025-09-12
5411,5411,702,2025-09-12
5412,5412,45,2025-09-12
5413,5413,818,2025-09-12
5414,5414,378,2025-09-12
5415,5415,472,2025-09-12
5416,5416,355,2025-09-12
5417,5417,532,2025-09-12
5418,5418,780,2025-09-12
5419,5419,482,2025-09-12
5420,5420,847,2025-09-12
5421,5421,821,2025-09-12
5422,5422,771,2025-09-12
5423,5423,710,2025-09-12
5424,5424,671,2025-09-12
5425,5425,285,2025-09-12
5426,5426,7,2025-09-12
5427,5427,55,2025-09-12
5428,5428,369,2025-09-12
5429,5429,183,2025-09-12
5430,5430,250,2025-09-12
5431,5431,739,2025-09-12
5432,5432,696,2025-09-12
5433,5433,680,2025-09-12
5434,5434,713,2025-09-12
5435,5435,721,2025-09-12
5436,5436,779,2025-09-12
5437,5437,333,2025-09-12
5438,5438,324,2025-09-12
5439,5439,763,2025-09-12
5440,5440,283,2025-09-12
5441,5441,619,2025-09-12
5442,5442,933,2025-09-12
5443,5443,652,2025-09-12
5444,5444,216,2025-09-12
5445,5445,564,2025-09-12
5446,5446,496,2025-09-12
5447,5447,364,2025-09-12
5448,5448,181,2025-09-12
5449,5449,156,2025-09-12
5450,5450,782,2025-09-12
5451,5451,388,2025-09-12
5452,5452,856,2025-09-12
5453,5453,490,2025-09-12
5454,5454,473,2025-09-12
5455,5455,447,2025-09-12
5456,5456,314,2025-09-12
5457,5457,881,2025-09-12
5458,5458,736,2025-09-12
5459,5459,466,2025-09-12
5460,5460,564,2025-09-12
5461,5461,133,2025-09-12
5462,5462,45,2025-09-12
5463,5463,553,2025-09-12
5464,5464,649,2025-09-12
5465,5465,649,2025-09-12
5466,5466,688,2025-09-12
5467,5467,651,2025-09-12
5468,5468,854,2025-09-12
5469,5469,946,2025-09-12
5470,5470,316,2025-09-12
5471,5471,677,2025-09-12
5472,5472,745,2025-09-12
5473,5473,813,2025-09-12
5474,5474,580,2025-09-12
5475,5475,112,2025-09-12
5476,5476,518,2025-09-12
5477,5477,276,2025-09-12
5478,5478,734,2025-09-12
5479,5479,54,2025-09-12
5480,5480,330,2025-09-12
5481,5481,650,2025-09-12
5482,5482,568,2025-09-12
5483,5483,143,2025-09-12
5484,5484,855,2025-09-12
5485,5485,459,2025-09-12
5486,5486,930,2025-09-12
5487,5487,568,2025-09-12
5488,5488,510,2025-09-12
5489,5489,173,2025-09-12
5490,5490,768,2025-09-12
5491,5491,51,2025-09-12
5492,5492,318,2025-09-12
5493,5493,762,2025-09-12
5494,5494,305,2025-09-12
5495,5495,488,2025-09-12
5496,5496,488,2025-09-12
5497,5497,895,2025-09-12
5498,5498,359,2025-09-12
5499,5499,601,2025-09-12
5500,5500,715,2025-09-12
5501,5501,743,2025-09-12
5502,5502,334,2025-09-12
5503,5503,266,2025-09-12
5504,5504,160,2025-09-12
5505,5505,721,2025-09-12
5506,5506,146,2025-09-12
5507,5507,797,2025-09-12
5508,5508,82,2025-09-12
5509,5509,462,2025-09-12
5510,5510,166,2025-09-12
5511,5511,264,2025-09-12
5512,5512,315,2025-09-12
5513,5513,551,2025-09-12
5514,5514,513,2025-09-12
5515,5515,766,2025-09-12
5516,5516,391,2025-09-12
5517,5517,819,2025-09-12
5518,5518,962,2025-09-12
5519,5519,991,2025-09-12
5520,5520,782,2025-09-12
5521,5521,551,2025-09-12
5522,5522,465,2025-09-12
5523,5523,789,2025-09-12
5524,5524,759,2025-09-12
5525,5525,105,2025-09-12
5526,5526,187,2025-09-12
5527,5527,914,2025-09-12
5528,5528,842,2025-09-12
5529,5529,379,2025-09-12
5530,5530,257,2025-09-12
5531,5531,542,2025-09-12
5532,5532,380,2025-09-12
5533,5533,415,2025-09-12
5534,5534,825,2025-09-12
5535,5535,844,2025-09-12
5536,5536,182,2025-09-12
5537,5537,642,2025-09-12
5538,5538,991,2025-09-12
5539,5539,183,2025-09-12
5540,5540,123,2025-09-12
5541,5541,735,2025-09-12
5542,5542,35,2025-09-12
5543,5543,877,2025-09-12
5544,5544,514,2025-09-12
5545,5545,691,2025-09-12
5546,5546,992,2025-09-12
5547,5547,882,2025-09-12
