order_id,customer_id,order_date,total_amount
56171,41212,2025-05-30,4220.24
56172,16433,2023-09-18,3797.56
56173,7375,2023-09-24,2091.59
56174,18073,2024-01-12,4707.58
56175,40748,2024-08-25,454.96
56176,44280,2025-06-29,148.29
56177,4834,2023-10-30,3675.44
56178,16373,2024-01-05,1769.45
56179,44012,2025-06-11,3819.29
56180,18404,2024-07-17,852.37
56181,42307,2023-09-19,2936.23
56182,21792,2025-02-21,2570.45
56183,25616,2025-02-27,3977.91
56184,21548,2024-02-18,2206.09
56185,7826,2024-03-24,4195.79
56186,12746,2024-08-01,2088.02
56187,1782,2024-09-03,4607.93
56188,34138,2025-06-04,153.07
56189,9384,2025-01-28,3257.04
56190,33629,2025-04-25,861.75
56191,10955,2024-08-16,4575.35
56192,30142,2024-06-19,1800.58
56193,23546,2025-08-16,3300.66
56194,30095,2024-06-30,93.48
56195,40822,2024-04-19,1208.46
56196,24215,2025-01-17,4391.34
56197,14499,2024-10-01,4394.08
56198,17074,2024-12-08,248.62
56199,33802,2024-09-07,2918.53
56200,31554,2025-06-23,2011.42
56201,19357,2023-12-09,1450.49
56202,18923,2025-02-10,3245.19
56203,32656,2023-09-16,2961.36
56204,43613,2024-11-03,2626.72
56205,19073,2023-11-10,82.23
56206,48272,2025-09-05,2646.71
56207,37039,2023-10-24,3825.45
56208,22526,2024-02-27,3001.42
56209,19702,2025-08-06,2732.53
56210,29262,2025-03-30,3736.04
56211,1345,2023-11-30,3007.47
56212,2422,2025-01-12,3608.18
56213,20482,2024-04-09,444.6
56214,4873,2023-11-08,4007.4
56215,31337,2025-04-26,3821.88
56216,15320,2024-05-06,2888.51
56217,4726,2024-04-28,1385.38
56218,29085,2025-07-16,1284.22
56219,10759,2024-01-12,3635.93
56220,37853,2023-10-14,3589.84
56221,13813,2025-07-02,3161.07
56222,8903,2024-04-25,1480.05
56223,9706,2024-01-13,808.28
56224,27403,2024-04-29,4291.49
56225,13708,2024-12-06,4557.08
56226,16243,2025-02-10,2843.89
56227,40236,2025-08-25,121.49
56228,16763,2024-08-27,4028.81
56229,11561,2024-04-02,4427.57
56230,45970,2024-10-25,2334.22
56231,6123,2025-03-24,4298.66
56232,28562,2025-01-29,367.58
56233,17349,2024-06-03,63.61
56234,15445,2024-06-28,1466.25
56235,28082,2024-08-24,1971.2
56236,29574,2024-09-29,2671.62
56237,38405,2023-11-02,4587.19
56238,48487,2024-02-22,2855.49
56239,28122,2025-05-28,4654.5
56240,23911,2025-04-29,3103.45
56241,27202,2024-04-12,4765.23
56242,14275,2024-06-13,4592.43
56243,15459,2024-06-06,1549.49
56244,41602,2023-12-04,3438.92
56245,36300,2025-06-03,3944.96
56246,47866,2025-04-15,1869.38
56247,31819,2024-03-29,3783.38
56248,38123,2023-09-20,1860.76
56249,27527,2024-07-29,2828.94
56250,18576,2024-11-11,1672.02
56251,46141,2023-11-18,2799.78
56252,7751,2024-05-19,3748.61
56253,49669,2024-11-01,4138.09
56254,47927,2024-03-14,4890.37
56255,35680,2024-10-28,4938.73
56256,44584,2023-11-14,4539.31
56257,31079,2023-11-29,2827.23
56258,44656,2024-01-24,3722.09
56259,35798,2024-01-05,1098.59
56260,4147,2024-05-27,540.21
56261,3379,2025-02-07,2535.26
56262,25516,2025-01-14,1185.47
56263,24237,2023-11-15,1098.45
56264,5773,2024-08-22,3728.04
56265,1543,2024-06-22,522.03
56266,44720,2025-03-24,4066.33
56267,30406,2023-11-11,4304.76
56268,19930,2025-05-28,2578.99
56269,9126,2023-09-21,3232.07
56270,15788,2024-04-17,4333.28
56271,33086,2025-06-15,1851.1
56272,24424,2025-01-02,1277.29
56273,2374,2024-08-29,311.48
56274,24031,2024-05-20,3443.47
56275,45298,2025-05-19,956.89
56276,18189,2025-08-22,3282.84
56277,41597,2025-06-27,3156.33
56278,13165,2025-07-24,4922.26
56279,16533,2024-01-28,441.42
56280,14120,2025-02-08,1139.74
56281,5116,2025-08-01,2818.02
56282,19915,2024-09-06,1466.38
56283,25321,2023-12-17,1856.83
56284,16620,2024-06-09,3511.69
56285,20794,2025-08-02,2797.01
56286,22725,2024-04-22,2138.64
56287,19738,2025-04-16,2100.64
56288,11586,2023-09-20,2456.79
56289,24519,2024-01-23,3943.79
56290,43523,2024-02-24,4990.53
56291,28372,2024-08-07,1398.62
56292,2908,2024-02-28,3421.88
56293,30446,2024-06-23,3855.79
56294,35149,2025-01-11,462.23
56295,35875,2024-12-06,2125.27
56296,34604,2024-05-08,1676.08
56297,42337,2024-05-31,3645.93
56298,26728,2025-03-04,4640.14
56299,31040,2024-01-17,4473.31
56300,928,2024-12-22,4519.48
56301,48412,2023-10-19,2322.79
56302,31783,2023-10-05,4571.05
56303,17732,2023-12-09,3653.99
56304,38244,2024-02-28,128.77
56305,6233,2023-10-16,3611.69
56306,37736,2024-05-12,919.86
56307,13935,2025-05-25,2491.25
56308,20339,2024-02-02,2630.96
56309,30952,2024-01-01,2313.44
56310,40923,2024-02-14,410.27
56311,36683,2025-03-22,1511.03
56312,26558,2025-03-13,2440.02
56313,48668,2024-09-27,3394.3
56314,11780,2024-02-10,2911.81
56315,21721,2024-11-06,4772.48
56316,23243,2024-07-16,3970.55
56317,45169,2024-04-14,522.71
56318,40211,2025-04-02,1954.37
56319,42362,2025-02-01,4998.79
56320,23326,2024-02-13,1483.83
56321,16447,2025-03-24,4936.28
56322,8302,2023-12-30,4560.3
56323,8915,2025-05-20,1950.27
56324,22638,2024-12-26,3828.94
56325,39178,2025-06-15,3830.43
56326,39014,2025-04-18,3877.74
56327,6517,2024-05-11,3907.08
56328,39094,2024-04-01,3747.81
56329,3995,2024-03-30,3286.34
56330,46183,2025-05-11,3791.52
56331,11046,2024-08-31,881.4
56332,11378,2024-05-30,1748.77
56333,25632,2024-04-20,1693.07
56334,44115,2025-09-08,3224.47
56335,41093,2025-02-12,1213.87
56336,42488,2024-12-23,3115.44
56337,27494,2025-07-17,3215.31
56338,30548,2024-09-05,3017.53
56339,29271,2025-05-09,759.14
56340,49235,2025-07-19,4320.56
56341,49420,2024-10-10,3299.68
56342,35542,2024-05-22,2751.2
56343,4133,2024-04-10,80.83
56344,43973,2023-12-06,2169.32
56345,7984,2024-05-23,1780.67
56346,45,2024-10-21,497.43
56347,5765,2025-05-24,66.64
56348,7268,2024-07-19,1385.61
56349,1556,2023-12-26,2872.6
56350,27133,2024-01-12,1156.38
56351,32562,2025-08-11,2396.17
56352,14646,2023-10-01,3590.31
56353,47709,2024-09-06,1908.83
56354,48085,2025-01-17,1356.77
56355,36921,2025-07-26,381.64
56356,13222,2024-08-10,4479.27
56357,31399,2024-12-29,2069.87
56358,4017,2025-01-14,4578.66
56359,47993,2025-06-19,2432.55
56360,15797,2025-03-30,1075.06
56361,8774,2025-06-20,3355.29
56362,19726,2024-04-29,2393.61
56363,2535,2024-10-15,2769.85
56364,36912,2024-09-11,3547.94
56365,12238,2024-05-31,1860.58
56366,43898,2024-07-15,4762.09
56367,6319,2024-01-05,2711.75
56368,43921,2024-05-17,1116.92
56369,12007,2024-02-18,3444.2
56370,45217,2025-03-18,3681.4
56371,18337,2024-12-22,1080.95
56372,7380,2024-11-01,4775.85
56373,42965,2024-03-05,2600.49
56374,30550,2023-12-17,2574.42
56375,35504,2025-06-12,3124.37
56376,11162,2023-11-09,4168.61
56377,16764,2025-04-05,1710.67
56378,11745,2024-12-16,374.41
56379,26395,2024-12-21,184.93
56380,36710,2024-07-23,790.72
56381,2020,2024-03-12,2445.33
56382,16051,2025-07-13,4605.75
56383,10393,2024-12-11,3521.92
56384,3121,2024-06-27,1847.64
56385,47941,2025-07-11,2016.17
56386,43419,2025-02-06,3096.76
56387,8282,2024-12-21,499.52
56388,42170,2025-06-10,247.22
56389,15301,2025-05-30,709.08
56390,1152,2023-10-05,733.31
56391,22218,2023-09-16,975.43
56392,3394,2024-04-04,3488.34
56393,44465,2023-10-31,1795.1
56394,6365,2024-10-04,4054.75
56395,41645,2025-03-11,567.85
56396,11784,2024-04-13,4956.99
56397,22754,2023-10-29,2062.75
56398,39004,2023-12-07,2355.36
56399,47194,2024-10-12,2752.48
56400,5374,2025-07-01,398.15
56401,45346,2024-03-04,621.65
56402,17367,2025-02-21,2304.7
56403,29171,2024-02-06,2053.1
56404,6331,2024-07-27,4905.52
56405,22025,2024-05-13,1813.66
56406,29445,2024-05-23,4634.99
56407,47636,2024-04-07,920.56
56408,36057,2024-02-26,4866.23
56409,10261,2025-04-23,4007.91
56410,28021,2023-11-12,1197.3
56411,10361,2025-08-27,2512.91
56412,20519,2023-10-14,137.39
56413,23195,2024-02-13,4954.88
56414,22779,2025-04-13,4720.74
56415,23243,2024-09-11,387.48
56416,13358,2023-09-25,3082.58
56417,43,2024-01-02,1967.06
56418,16100,2025-07-18,4789.38
56419,45232,2024-05-08,3681.29
56420,20875,2024-04-16,3121.22
56421,48958,2024-09-06,793.4
56422,9463,2025-05-29,2624.5
56423,16965,2023-11-23,3082.7
56424,11620,2025-04-03,2516.96
56425,4781,2025-08-13,4649.54
56426,48357,2023-12-14,2264.38
56427,22565,2025-04-29,4963.5
56428,34124,2025-08-29,2390.73
56429,17891,2023-10-17,556.48
56430,43759,2024-11-07,2932.54
56431,43200,2025-01-22,1302.11
56432,1934,2024-03-29,2624.16
56433,14464,2025-06-12,3342.19
56434,49557,2025-05-31,2995.8
56435,28081,2024-04-03,4668.9
56436,4553,2024-09-26,3489.2
56437,32267,2025-05-11,4952.01
56438,24439,2023-12-17,2469.77
56439,33694,2024-10-09,3038.57
56440,49182,2024-01-25,1956.16
56441,29594,2024-09-06,1677.05
56442,15023,2025-05-29,1887.28
56443,19641,2023-12-19,2277.6
56444,3285,2024-07-11,4218.91
56445,4120,2023-11-12,3777.29
56446,15804,2023-09-28,440.76
56447,2440,2024-08-10,1977.18
56448,40948,2024-12-11,2768.1
56449,27509,2023-11-10,4369.21
56450,1702,2023-09-27,1610.6
56451,49286,2024-10-18,2003.49
56452,2274,2024-07-13,3753.3
56453,10766,2025-04-15,1334.82
56454,25890,2025-06-26,3975.99
56455,16818,2024-09-27,183.5
56456,48572,2025-02-20,250.72
56457,14378,2024-03-19,4924.31
56458,10315,2024-01-11,3120.63
56459,40532,2025-06-21,1599.85
56460,40608,2023-11-19,1610.75
56461,21926,2025-03-29,1947.08
56462,35903,2024-03-04,3173.09
56463,7299,2023-11-11,4720.08
56464,2296,2024-01-01,1828.41
56465,31755,2025-05-09,132.52
56466,41851,2025-02-22,1902.07
56467,15651,2023-11-23,2362.39
56468,6483,2024-09-19,3226.7
56469,19056,2023-12-19,1118.08
56470,40057,2024-03-01,4729.69
56471,8185,2023-11-07,2700.4
56472,1705,2024-07-23,4818.2
56473,17582,2024-01-21,4483.51
56474,1567,2024-07-09,3110.07
56475,7378,2024-12-09,4418.27
56476,1247,2023-11-16,3335.09
56477,20180,2024-11-16,1457.38
56478,35949,2024-12-26,790.16
56479,16779,2024-04-29,4204.05
56480,14096,2025-03-28,3999.87
56481,19086,2025-07-29,2993.16
56482,40689,2023-12-18,1487.22
56483,32853,2024-01-05,4992.14
56484,32682,2025-05-14,863.39
56485,4330,2024-03-24,373.73
56486,49891,2025-08-29,2206.18
56487,19474,2024-08-12,1675.68
56488,37302,2023-11-24,3198.65
56489,32066,2024-01-01,2461.62
56490,26981,2025-05-05,1453.37
56491,14322,2025-04-29,1612.56
56492,6904,2024-04-30,2823.54
56493,6149,2025-07-06,4536.01
56494,295,2025-04-22,2487.7
56495,32202,2024-10-26,4048.23
56496,22162,2024-06-18,3778.04
56497,22454,2023-12-15,3839.53
56498,32625,2025-06-28,3490.06
56499,34142,2024-06-30,1154.59
56500,23476,2024-11-10,4425.74
56501,8935,2025-06-20,2337.15
56502,5388,2023-11-30,569.99
56503,1024,2023-11-20,521.98
56504,7778,2024-04-11,2465.82
56505,21893,2024-11-27,4917.19
56506,26692,2025-09-09,2153.12
56507,39421,2024-12-17,4910.14
56508,18629,2024-01-13,699.45
56509,33345,2024-04-02,2884.47
56510,13498,2025-01-15,4027.8
56511,7696,2024-01-09,4979.71
56512,32749,2024-02-19,2933.53
56513,39694,2025-08-15,2375.66
56514,14604,2023-12-08,2391.63
56515,26104,2023-12-03,1056.63
56516,7407,2024-11-18,567.15
56517,23105,2025-02-12,2218.82
56518,22623,2025-03-12,2803.78
56519,5894,2024-12-21,2375.7
56520,11597,2024-12-20,4556.73
56521,35665,2025-08-29,1920.56
56522,44247,2024-09-01,2431.59
56523,19855,2025-04-25,4523.64
56524,40944,2023-10-02,2345.65
56525,32393,2025-08-19,2910.42
56526,34357,2025-05-13,3806.45
56527,44925,2025-06-29,502.72
56528,46518,2024-02-18,4036.88
56529,43470,2024-10-05,3973.68
56530,24149,2024-03-14,1079.33
56531,41816,2024-05-04,4058.5
56532,19271,2025-01-06,2214.94
56533,14427,2024-10-04,1745.41
56534,8404,2024-11-13,2759.19
56535,38126,2024-07-12,164.22
56536,47553,2025-01-09,2468.2
56537,4058,2024-02-19,2574.49
56538,24646,2024-07-06,3900.79
56539,437,2024-11-17,3427.08
56540,19071,2024-07-27,1174.72
56541,5924,2024-06-13,1024.17
56542,38045,2025-04-27,3547.49
56543,5173,2024-04-14,83.3
56544,46651,2025-01-23,4662.91
56545,49595,2023-11-25,3331.75
56546,13020,2025-01-16,4620.0
56547,31224,2024-07-14,4735.2
56548,19764,2024-07-02,4787.98
56549,22916,2024-06-10,4075.31
56550,32572,2024-03-20,781.38
56551,10712,2023-12-28,2894.0
56552,3560,2024-04-01,110.96
56553,26234,2024-03-13,2890.26
56554,17002,2024-12-23,3015.46
56555,23321,2024-09-23,147.83
56556,27271,2024-09-18,2340.78
56557,26668,2025-07-07,4346.27
56558,47620,2023-12-18,1246.77
56559,19598,2023-11-27,781.87
56560,14021,2023-10-28,868.31
56561,9610,2025-03-10,2779.89
56562,9664,2025-02-17,4960.37
56563,42756,2024-10-19,870.4
56564,1841,2024-07-20,3291.54
56565,23465,2024-02-01,4310.32
56566,28496,2025-07-08,893.65
56567,41493,2023-12-28,2693.58
56568,7405,2023-10-30,1284.61
56569,32720,2024-11-19,4468.82
56570,32331,2024-06-05,2390.72
56571,38370,2024-09-26,1618.18
56572,15112,2023-12-09,127.97
56573,44345,2024-01-15,761.04
56574,24016,2025-03-21,3445.27
56575,9931,2024-12-08,1379.74
56576,10582,2024-06-26,3975.18
56577,18875,2024-11-15,3227.52
56578,3673,2024-10-21,670.49
56579,42527,2023-09-29,2727.98
56580,13771,2024-01-07,3459.19
56581,34524,2025-07-30,4655.19
56582,41675,2025-06-28,3308.57
56583,34786,2023-09-23,688.59
56584,14425,2023-10-20,1009.67
56585,20619,2024-12-25,264.33
56586,20347,2025-06-01,3187.05
56587,16678,2025-01-10,3384.62
56588,33637,2023-09-16,3806.54
56589,32022,2024-11-18,288.65
56590,29564,2024-07-31,889.84
56591,9532,2025-03-26,3228.87
56592,8487,2025-05-24,4721.25
56593,43659,2024-07-19,811.47
56594,6616,2024-03-27,1305.07
56595,15666,2024-06-23,3500.56
56596,1056,2024-11-11,2590.73
56597,2368,2023-09-24,2778.31
56598,48312,2025-03-20,3201.31
56599,28924,2024-12-04,3648.77
56600,2527,2024-01-19,3704.53
56601,26320,2025-01-08,2142.09
56602,48407,2025-02-28,1877.84
56603,35736,2024-02-26,2983.68
56604,12731,2023-12-08,556.67
56605,10398,2024-12-10,1142.38
56606,45145,2024-08-21,2442.96
56607,948,2025-04-16,2568.76
56608,2540,2024-09-10,1103.2
56609,23617,2024-01-04,2110.06
56610,43156,2025-02-02,1540.9
56611,4972,2025-08-20,2834.28
56612,1307,2025-03-27,706.15
56613,12647,2024-01-10,3880.16
56614,46398,2024-11-20,4323.23
56615,11065,2025-03-12,2483.69
56616,45503,2023-10-07,290.62
56617,44361,2024-04-04,2611.45
56618,16069,2023-10-10,2404.3
56619,37030,2025-02-17,3930.83
56620,9526,2024-12-01,3720.7
56621,19958,2025-04-23,1936.1
56622,49609,2024-05-26,3844.95
56623,14849,2025-04-15,4652.19
56624,46874,2024-09-28,4095.09
56625,32939,2025-07-01,2437.03
56626,39165,2024-09-23,2384.64
56627,35630,2025-01-04,2627.0
56628,26241,2024-09-03,4599.98
56629,5111,2025-03-09,4368.76
56630,4003,2025-03-17,2030.67
56631,8257,2025-04-02,1855.49
56632,22011,2025-03-31,4748.93
56633,34870,2024-01-14,893.68
56634,3214,2025-06-12,212.89
56635,27680,2024-03-04,3840.97
56636,43732,2024-04-16,4530.02
56637,42827,2024-12-19,2876.0
56638,40239,2024-05-26,4656.27
56639,5154,2023-11-30,520.52
56640,9204,2024-08-23,153.02
56641,32771,2024-09-23,1232.99
56642,18872,2025-07-26,1883.21
56643,15970,2024-08-30,2358.74
56644,13104,2024-09-03,2383.63
56645,13661,2025-05-17,716.47
56646,5551,2025-05-28,2002.29
56647,32243,2024-04-18,1873.73
56648,16061,2025-07-31,599.12
56649,46728,2023-10-15,3550.66
56650,11001,2025-03-28,3974.96
56651,15006,2024-10-05,411.99
56652,7447,2023-10-07,4068.54
56653,34887,2023-12-07,420.89
56654,41153,2024-03-08,4024.55
56655,9392,2024-01-11,2388.39
56656,36931,2024-09-09,2340.36
56657,37309,2024-09-14,449.46
56658,22599,2025-07-21,3352.93
56659,7514,2024-08-11,3844.65
56660,6529,2023-11-06,319.33
56661,1721,2024-12-17,4384.94
56662,21569,2025-09-07,3358.84
56663,1823,2024-05-30,1987.6
56664,37196,2024-10-22,2656.3
56665,11189,2025-08-22,4996.08
56666,49387,2024-07-05,4519.64
56667,30416,2024-09-13,2351.02
56668,2736,2023-10-02,3082.26
56669,16375,2025-08-02,79.66
56670,16619,2025-04-29,3569.77
56671,30626,2023-09-14,3456.67
56672,19204,2025-08-22,774.4
56673,9035,2025-02-24,4242.38
56674,17731,2025-05-01,2443.83
56675,49695,2025-01-05,2001.62
56676,14312,2024-10-14,4853.04
56677,7593,2025-06-28,3492.39
56678,829,2023-11-19,4835.25
56679,21988,2024-10-15,2604.24
56680,6592,2024-06-02,2982.54
56681,28465,2024-11-10,2314.19
56682,21693,2025-06-08,4211.76
56683,44634,2025-08-03,4299.37
56684,24476,2025-03-18,3545.77
56685,48404,2025-07-28,1912.02
56686,8376,2024-05-28,1982.56
56687,43176,2024-08-27,3190.61
56688,38605,2024-09-23,4376.62
56689,24983,2023-10-09,3526.81
56690,16658,2025-01-10,3321.36
56691,37138,2024-12-20,2362.98
56692,21287,2024-05-26,4060.97
56693,45556,2024-06-10,3886.27
56694,11720,2024-11-26,4334.81
56695,24887,2024-11-04,458.3
56696,40446,2023-11-12,1949.1
56697,16038,2024-04-27,2120.99
56698,44186,2024-07-15,1938.38
56699,11281,2025-06-20,3137.34
56700,4012,2024-02-19,4785.88
56701,26811,2025-05-04,3117.27
56702,22849,2024-03-16,3579.3
56703,1344,2024-06-25,62.64
56704,45562,2024-12-21,1366.93
56705,7400,2024-11-02,3079.32
56706,33570,2024-12-08,2183.9
56707,3687,2024-05-17,3909.35
56708,6863,2025-01-11,1822.08
56709,826,2025-07-03,4672.73
56710,36023,2024-07-17,4579.23
56711,15140,2024-12-07,4748.66
56712,16663,2023-12-16,4859.63
56713,42320,2024-06-10,3093.24
56714,22514,2024-08-06,1747.16
56715,28131,2025-03-18,1363.3
56716,34561,2024-03-16,4904.94
56717,4224,2025-07-14,4645.22
56718,31181,2024-08-08,3354.17
56719,43814,2025-03-26,1967.69
56720,3114,2024-10-10,2598.82
56721,15609,2024-10-09,744.36
56722,24718,2024-01-04,544.18
56723,24972,2024-08-19,2922.9
56724,28064,2024-04-01,1958.07
56725,42649,2024-03-09,2226.19
56726,9205,2024-09-09,759.88
56727,27387,2025-08-03,523.04
56728,12868,2025-09-01,2599.25
56729,6148,2024-02-22,616.82
56730,32801,2024-01-21,1287.93
56731,43801,2024-04-24,2217.52
56732,21339,2024-11-12,4477.91
56733,32046,2024-06-24,3711.56
56734,32128,2025-04-13,2669.91
56735,41697,2023-11-28,4929.43
56736,4208,2024-09-17,4985.45
56737,28765,2023-12-24,2176.15
56738,32335,2024-03-30,3868.86
56739,44585,2025-07-12,4932.83
56740,1207,2024-05-08,3090.01
56741,31619,2024-04-20,1842.63
56742,7057,2025-06-20,901.7
56743,44595,2025-01-19,1321.56
56744,15633,2024-05-02,2097.51
56745,6880,2024-05-01,875.17
56746,34031,2024-10-20,886.42
56747,17013,2025-04-24,3305.77
56748,38410,2024-09-21,3331.55
56749,5268,2024-04-04,3206.2
56750,28037,2023-09-27,713.13
56751,44974,2025-05-15,3628.91
56752,26299,2024-09-18,3043.44
56753,12956,2024-04-09,3357.77
56754,19977,2025-07-04,2078.51
56755,2522,2024-12-12,4862.7
56756,3400,2025-01-27,4036.98
56757,9626,2024-09-16,1996.94
56758,26535,2023-09-28,3425.72
56759,49874,2025-07-05,2483.4
56760,1548,2025-01-11,3650.72
56761,17807,2024-10-07,326.53
56762,18451,2025-06-18,4315.66
56763,1415,2024-01-07,4860.91
56764,12447,2024-06-13,3856.25
56765,11796,2023-12-20,1182.48
56766,4727,2023-10-04,3936.96
56767,28831,2023-09-21,782.59
56768,33259,2024-12-14,4480.94
56769,14043,2025-04-02,4879.64
56770,7355,2023-11-06,599.66
56771,43485,2025-03-16,4775.96
56772,19306,2025-05-05,364.06
56773,42897,2024-07-27,2325.35
56774,6020,2024-07-01,101.29
56775,35929,2025-08-20,4475.42
56776,13509,2024-09-22,719.38
56777,9868,2023-11-10,4583.66
56778,6262,2025-07-20,427.38
56779,3212,2024-02-26,4826.29
56780,22248,2025-08-03,2505.37
56781,12690,2024-07-12,3472.38
56782,24746,2023-10-15,460.43
56783,41829,2024-11-19,2911.33
56784,49947,2024-09-16,4977.4
56785,48649,2024-06-21,1864.53
56786,436,2025-06-20,545.91
56787,28739,2024-03-02,4638.09
56788,47492,2024-10-24,1124.51
56789,44550,2025-02-19,3218.64
56790,44945,2023-10-05,4109.46
56791,36170,2025-01-28,3706.65
56792,20319,2024-09-18,4882.94
56793,11288,2024-07-20,2935.13
56794,44521,2024-06-02,2522.4
56795,8250,2024-07-12,4547.79
56796,48790,2023-10-17,1702.16
56797,283,2024-10-16,2075.5
56798,24824,2024-03-20,4435.61
56799,10327,2023-12-28,2610.37
56800,9441,2025-03-02,2774.94
56801,11967,2025-04-10,945.72
56802,48862,2023-09-19,1056.94
56803,28199,2025-05-16,2821.49
56804,18525,2023-11-13,3635.78
56805,39876,2025-05-21,2057.9
56806,9510,2025-06-11,162.63
56807,8988,2025-03-17,3757.01
56808,9537,2024-07-20,4539.44
56809,43874,2024-09-24,593.16
56810,13787,2024-09-22,1760.78
56811,18966,2024-02-03,995.98
56812,20890,2025-04-22,2755.15
56813,2363,2025-08-29,2041.88
56814,36484,2024-06-22,2967.66
56815,16695,2025-07-19,1809.32
56816,24233,2024-11-02,1180.52
56817,81,2023-12-12,2504.41
56818,18828,2025-03-29,2180.02
56819,36084,2025-02-24,4193.38
56820,49245,2023-09-14,4866.02
56821,2089,2025-08-07,490.07
56822,30077,2025-08-01,3133.35
56823,31824,2025-06-11,1445.64
56824,34729,2024-07-31,1781.09
56825,14379,2025-01-15,3693.58
56826,6929,2025-07-26,4346.86
56827,23414,2025-05-12,1547.53
56828,47396,2025-06-29,1344.9
56829,17732,2025-02-04,414.27
56830,31937,2024-11-11,3913.14
56831,9518,2025-05-15,1369.29
56832,30844,2025-05-27,1315.27
56833,20064,2024-07-22,2987.13
56834,29745,2025-06-29,605.42
56835,38061,2024-03-14,2893.54
56836,39283,2024-10-28,3919.07
56837,29410,2024-10-01,3466.09
56838,16107,2024-01-18,2156.22
56839,28136,2024-12-09,2943.96
56840,18403,2023-09-29,2495.92
56841,34141,2024-04-02,1065.74
56842,42750,2025-01-25,2931.05
56843,49195,2024-08-21,3058.28
56844,49934,2025-05-13,4101.28
56845,48541,2024-06-10,1547.19
56846,16639,2024-12-05,2065.36
56847,317,2025-08-09,1634.6
56848,7983,2024-07-01,716.44
56849,34463,2025-07-19,1517.59
56850,30727,2025-06-23,4599.67
56851,44015,2025-03-07,3572.36
56852,26919,2024-06-30,1433.77
56853,14622,2024-05-13,424.01
56854,48945,2024-10-30,439.82
56855,9272,2025-03-23,2798.51
56856,2838,2024-04-05,952.27
56857,34792,2023-12-29,301.94
56858,46726,2024-03-13,4685.62
56859,5587,2023-12-11,3830.57
56860,25055,2025-07-24,567.25
56861,41069,2024-08-13,4854.94
56862,43217,2024-05-22,3337.2
56863,3661,2024-01-11,3011.36
56864,43293,2025-07-29,4158.62
56865,14255,2023-09-23,4278.95
56866,11520,2024-04-11,112.14
56867,20299,2025-02-14,2064.86
56868,49523,2025-09-08,2988.34
56869,17432,2023-11-03,2153.91
56870,33346,2025-01-05,4450.99
56871,27900,2024-11-27,3725.89
56872,26049,2024-08-22,3260.24
56873,4222,2025-03-12,2663.22
56874,2719,2024-12-23,4446.62
56875,30537,2024-06-09,3124.4
56876,10595,2024-05-28,3087.45
56877,15249,2023-11-10,68.11
56878,5205,2024-10-04,4754.52
56879,28449,2025-06-26,1992.42
56880,20764,2023-11-01,2219.97
56881,9183,2025-07-19,4876.04
56882,4123,2024-08-11,3517.35
56883,34730,2023-10-25,1402.9
56884,35003,2024-03-15,3258.84
56885,2059,2024-06-13,539.16
56886,49960,2023-09-20,4203.94
56887,24676,2024-05-23,3591.8
56888,25817,2024-10-09,1923.48
56889,9784,2025-04-17,627.13
56890,34432,2025-05-14,3276.79
56891,3710,2023-11-22,2802.99
56892,33162,2025-07-10,818.75
56893,31441,2024-04-15,4139.27
56894,46007,2025-03-26,4986.88
56895,4419,2025-08-28,3326.95
56896,30734,2023-12-24,1070.68
56897,24524,2024-01-05,845.88
56898,16558,2023-10-09,768.57
56899,40095,2025-03-29,1865.69
56900,18870,2024-12-02,265.15
56901,42427,2024-06-21,3472.28
56902,45374,2025-01-05,4768.46
56903,13374,2025-03-11,1959.92
56904,23387,2023-11-26,4503.44
56905,31359,2025-02-19,4232.55
56906,40044,2024-07-21,1147.25
56907,43519,2025-07-18,3538.95
56908,23032,2024-02-17,1222.79
56909,42454,2024-01-22,1898.66
56910,28263,2025-03-30,4926.25
56911,44501,2024-08-09,1595.98
56912,19354,2025-01-18,1132.3
56913,8458,2025-02-03,756.38
56914,29856,2025-04-13,1443.43
56915,8435,2023-10-23,1880.3
56916,45965,2023-11-28,568.31
56917,35281,2024-11-29,4033.84
56918,46316,2024-12-27,526.5
56919,15443,2025-03-17,1558.03
56920,19548,2024-07-30,4746.62
56921,44750,2024-02-19,1958.29
56922,28726,2025-07-11,2657.35
56923,44065,2024-03-26,1405.43
56924,8967,2024-11-19,4380.75
56925,28122,2024-10-04,2908.95
56926,24255,2025-03-29,3591.03
56927,36191,2024-08-19,1868.59
56928,16461,2025-03-22,2470.59
56929,35542,2024-04-29,1219.25
56930,6711,2024-06-22,3308.47
56931,43642,2024-05-03,641.66
56932,49039,2025-06-27,2312.82
56933,5267,2024-02-28,4757.14
56934,26027,2024-03-07,2872.86
56935,9756,2024-10-20,1983.18
56936,13203,2024-01-26,2150.5
56937,45713,2025-04-09,540.8
56938,31966,2023-11-08,3595.2
56939,44890,2025-07-28,2003.71
56940,39112,2024-10-16,2885.95
56941,35751,2024-06-20,2335.85
56942,32673,2025-06-04,2907.51
56943,14219,2025-01-13,3953.37
56944,16293,2024-07-17,1817.02
56945,45305,2025-04-11,2076.29
56946,38905,2025-02-02,3217.19
56947,14547,2025-03-28,2274.67
56948,5024,2024-06-17,304.37
56949,34776,2024-07-29,4322.81
56950,14042,2024-06-24,89.31
56951,25424,2024-07-20,4595.01
56952,42387,2024-04-29,1039.65
56953,6621,2024-09-18,2301.53
56954,29631,2024-01-28,4093.57
56955,45096,2025-08-17,4063.52
